Date,Time,Open,High,Low,Close,Volume
2024-01-06,21:10,3952.06,3954.46,3949.80,3953.01,1232
2024-01-06,21:15,3950.87,3955.36,3950.22,3952.87,1233
2024-01-06,21:20,3949.70,3952.61,3947.61,3950.91,1234
2024-01-06,21:25,3948.55,3949.75,3945.48,3947.86,1235
2024-01-06,21:30,3947.42,3949.88,3944.54,3945.47,1236
2024-01-06,21:35,3946.32,3948.24,3942.99,3944.91,1237
2024-01-06,21:40,3945.25,3946.59,3942.79,3945.67,1238
2024-01-06,21:45,3944.21,3948.45,3943.01,3946.08,1239
2024-01-06,21:50,3943.20,3946.90,3941.50,3944.80,1240
2024-01-06,21:55,3942.23,3942.87,3939.59,3942.08,1241
2024-01-06,22:00,3941.29,3943.55,3938.08,3939.54,1242
2024-01-06,22:05,3940.40,3942.65,3937.18,3938.64,1243
2024-01-06,22:10,3939.55,3940.19,3936.91,3939.41,1244
2024-01-06,22:15,3938.74,3942.45,3937.04,3940.34,1245
2024-01-06,22:20,3937.98,3942.23,3936.78,3939.85,1246
2024-01-06,22:25,3937.27,3938.61,3934.81,3937.69,1247
2024-01-06,22:30,3936.61,3938.53,3933.28,3935.19,1248
2024-01-06,22:35,3936.00,3938.45,3933.11,3934.04,1249
2024-01-06,22:40,3935.44,3936.63,3932.37,3934.74,1250
2024-01-06,22:45,3934.93,3937.84,3932.83,3936.14,1251
2024-01-06,22:50,3934.48,3938.97,3933.83,3936.47,1252
2024-01-06,22:55,3934.08,3936.48,3931.82,3935.03,1253
2024-01-06,23:00,3933.74,3935.21,3930.52,3932.77,1254
2024-01-06,23:05,3933.45,3935.95,3930.82,3931.46,1255
2024-01-06,23:10,3933.22,3934.91,3929.92,3932.03,1256
2024-01-06,23:15,3933.04,3934.97,3930.68,3933.75,1257
2024-01-06,23:20,3932.92,3937.34,3932.01,3934.88,1258
2024-01-06,23:25,3932.86,3936.17,3930.93,3934.26,1259
2024-01-06,23:30,3932.85,3933.78,3929.96,3932.41,1260
2024-01-06,23:35,3932.89,3935.27,3929.82,3931.01,1261
2024-01-06,23:40,3932.98,3935.07,3929.68,3931.39,1262
2024-01-06,23:45,3933.13,3933.94,3930.63,3933.28,1263
2024-01-06,23:50,3933.32,3937.35,3931.88,3935.08,1264
2024-01-06,23:55,3933.56,3937.56,3932.09,3935.31,1265
2024-01-07,00:00,3933.86,3934.60,3931.36,3933.98,1266
2024-01-07,00:05,3934.19,3936.30,3930.90,3932.58,1267
2024-01-07,00:10,3934.57,3936.94,3931.49,3932.70,1268
2024-01-07,00:15,3934.99,3935.90,3932.13,3934.59,1269
2024-01-07,00:20,3935.45,3938.81,3933.55,3936.88,1270
2024-01-07,00:25,3935.95,3940.35,3935.00,3937.90,1271
2024-01-07,00:30,3936.48,3938.33,3934.10,3937.16,1272
2024-01-07,00:35,3937.04,3938.76,3933.74,3935.83,1273
2024-01-07,00:40,3937.64,3940.13,3934.98,3935.64,1274
2024-01-07,00:45,3938.26,3939.69,3935.05,3937.32,1275
2024-01-07,00:50,3938.90,3941.36,3936.66,3939.88,1276
2024-01-07,00:55,3939.56,3944.06,3938.95,3941.56,1277
2024-01-07,01:00,3940.25,3943.10,3938.13,3941.42,1278
2024-01-07,01:05,3940.95,3942.17,3937.86,3940.22,1279
2024-01-07,01:10,3941.66,3944.12,3938.80,3939.70,1280
2024-01-07,01:15,3942.38,3944.27,3939.05,3940.99,1281
2024-01-07,01:20,3943.10,3944.52,3940.66,3943.56,1282
2024-01-07,01:25,3943.83,3948.10,3942.67,3945.72,1283
2024-01-07,01:30,3944.56,3948.23,3942.84,3946.14,1284
2024-01-07,01:35,3945.29,3945.97,3942.62,3945.11,1285
2024-01-07,01:40,3946.01,3948.28,3942.81,3944.24,1286
2024-01-07,01:45,3946.73,3948.96,3943.50,3944.99,1287
2024-01-07,01:50,3947.43,3948.03,3944.82,3947.32,1288
2024-01-07,01:55,3948.11,3951.86,3946.44,3949.74,1289
2024-01-07,02:00,3948.78,3953.00,3947.55,3950.64,1290
2024-01-07,02:05,3949.43,3950.70,3946.97,3949.82,1291
2024-01-07,02:10,3950.06,3952.00,3946.73,3948.61,1292
2024-01-07,02:15,3950.66,3953.10,3947.75,3948.71,1293
2024-01-07,02:20,3951.23,3952.39,3948.18,3950.57,1294
2024-01-07,02:25,3951.77,3954.74,3949.70,3953.01,1295
2024-01-07,02:30,3952.28,3956.77,3951.60,3954.28,1296
2024-01-07,02:35,3952.76,3955.10,3950.48,3953.68,1297
2024-01-07,02:40,3953.20,3954.70,3949.97,3952.20,1298
2024-01-07,02:45,3953.60,3956.10,3951.01,3951.60,1299
2024-01-07,02:50,3953.96,3955.62,3950.67,3952.80,1300
2024-01-07,02:55,3954.28,3956.27,3951.93,3955.03,1301
2024-01-07,03:00,3954.56,3958.99,3953.68,3956.52,1302
2024-01-07,03:05,3954.79,3958.05,3952.85,3956.17,1303
2024-01-07,03:10,3954.98,3955.96,3952.06,3954.51,1304
2024-01-07,03:15,3955.12,3957.51,3952.08,3953.23,1305
2024-01-07,03:20,3955.22,3957.29,3951.91,3953.65,1306
2024-01-07,03:25,3955.27,3956.16,3952.78,3955.46,1307
2024-01-07,03:30,3955.27,3959.33,3953.86,3957.05,1308
2024-01-07,03:35,3955.22,3959.18,3953.72,3956.95,1309
2024-01-07,03:40,3955.13,3955.80,3952.63,3955.21,1310
2024-01-07,03:45,3954.98,3957.12,3951.70,3953.35,1311
2024-01-07,03:50,3954.79,3957.15,3951.69,3952.94,1312
2024-01-07,03:55,3954.56,3955.43,3951.72,3954.19,1313
2024-01-07,04:00,3954.28,3957.69,3952.40,3955.73,1314
2024-01-07,04:05,3953.95,3958.33,3952.97,3955.89,1315
2024-01-07,04:10,3953.58,3955.36,3951.18,3954.22,1316
2024-01-07,04:15,3953.17,3954.91,3949.85,3951.92,1317
2024-01-07,04:20,3952.71,3955.20,3950.02,3950.72,1318
2024-01-07,04:25,3952.22,3953.62,3949.03,3951.31,1319
2024-01-07,04:30,3951.68,3954.21,3949.46,3952.70,1320
2024-01-07,04:35,3951.11,3955.61,3950.53,3953.11,1321
2024-01-07,04:40,3950.51,3953.30,3948.37,3951.66,1322
2024-01-07,04:45,3949.87,3951.13,3946.77,3949.12,1323
2024-01-07,04:50,3949.21,3951.68,3946.38,3947.24,1324
2024-01-07,04:55,3948.52,3950.38,3945.19,3947.15,1325
2024-01-07,05:00,3947.80,3949.28,3945.36,3948.29,1326
2024-01-07,05:05,3947.06,3951.35,3945.92,3948.95,1327
2024-01-07,05:10,3946.30,3949.92,3944.54,3947.86,1328
2024-01-07,05:15,3945.52,3946.23,3942.82,3945.31,1329
2024-01-07,05:20,3944.73,3947.02,3941.54,3942.94,1330
2024-01-07,05:25,3943.93,3946.15,3940.68,3942.21,1331
2024-01-07,05:30,3943.11,3943.68,3940.54,3943.04,1332
2024-01-07,05:35,3942.30,3946.08,3940.66,3943.94,1333
2024-01-07,05:40,3941.48,3945.67,3940.21,3943.32,1334
2024-01-07,05:45,3940.66,3941.86,3938.19,3941.01,1335
2024-01-07,05:50,3939.84,3941.81,3936.52,3938.38,1336
2024-01-07,05:55,3939.03,3941.47,3936.10,3937.10,1337
2024-01-07,06:00,3938.23,3939.36,3935.21,3937.61,1338
2024-01-07,06:05,3937.45,3940.47,3935.39,3938.71,1339
2024-01-07,06:10,3936.68,3941.15,3935.96,3938.66,1340
2024-01-07,06:15,3935.93,3938.20,3933.63,3936.81,1341
2024-01-07,06:20,3935.19,3936.72,3931.95,3934.17,1342
2024-01-07,06:25,3934.49,3936.99,3931.93,3932.49,1343
2024-01-07,06:30,3933.81,3935.44,3930.53,3932.68,1344
2024-01-07,06:35,3933.16,3935.21,3930.82,3933.94,1345
2024-01-07,06:40,3932.54,3936.98,3931.70,3934.51,1346
2024-01-07,06:45,3931.96,3935.17,3929.99,3933.31,1347
2024-01-07,06:50,3931.42,3932.42,3928.47,3930.91,1348
2024-01-07,06:55,3930.91,3933.31,3927.89,3929.01,1349
2024-01-07,07:00,3930.45,3932.50,3927.13,3928.90,1350
2024-01-07,07:05,3930.03,3930.99,3927.54,3930.26,1351
2024-01-07,07:10,3929.65,3933.75,3928.27,3931.45,1352
2024-01-07,07:15,3929.33,3933.25,3927.79,3931.04,1353
2024-01-07,07:20,3929.05,3929.66,3926.55,3929.10,1354
2024-01-07,07:25,3928.82,3930.98,3925.54,3927.17,1355
2024-01-07,07:30,3928.65,3930.99,3925.52,3926.81,1356
2024-01-07,07:35,3928.52,3929.36,3925.72,3928.19,1357
2024-01-07,07:40,3928.46,3931.91,3926.61,3929.93,1358
2024-01-07,07:45,3928.44,3932.81,3927.42,3930.37,1359
2024-01-07,07:50,3928.48,3930.20,3926.08,3929.09,1360
2024-01-07,07:55,3928.58,3930.35,3925.26,3927.30,1361
2024-01-07,08:00,3928.73,3931.22,3926.01,3926.74,1362
2024-01-07,08:05,3928.94,3930.31,3925.77,3928.07,1363
2024-01-07,08:10,3929.20,3931.79,3926.99,3930.24,1364
2024-01-07,08:15,3929.52,3934.02,3928.98,3931.52,1365
2024-01-07,08:20,3929.89,3932.63,3927.73,3931.01,1366
2024-01-07,08:25,3930.32,3931.61,3927.19,3929.53,1367
2024-01-07,08:30,3930.80,3933.28,3928.00,3928.83,1368
2024-01-07,08:35,3931.34,3933.18,3928.01,3929.99,1369
2024-01-07,08:40,3931.92,3933.47,3929.49,3932.45,1370
2024-01-07,08:45,3932.55,3936.87,3931.45,3934.46,1371
2024-01-07,08:50,3933.24,3936.81,3931.46,3934.77,1372
2024-01-07,08:55,3933.97,3934.71,3931.24,3933.72,1373
2024-01-07,09:00,3934.74,3937.05,3931.57,3932.94,1374
2024-01-07,09:05,3935.56,3937.76,3932.31,3933.86,1375
2024-01-07,09:10,3936.42,3936.95,3933.88,3936.38,1376
2024-01-07,09:15,3937.32,3941.14,3935.71,3938.98,1377
2024-01-07,09:20,3938.25,3942.42,3936.95,3940.08,1378
2024-01-07,09:25,3939.22,3940.35,3936.74,3939.53,1379
2024-01-07,09:30,3940.22,3942.21,3936.89,3938.73,1380
2024-01-07,09:35,3941.24,3943.67,3938.28,3939.32,1381
2024-01-07,09:40,3942.30,3943.39,3939.30,3941.71,1382
2024-01-07,09:45,3943.38,3946.45,3941.34,3944.66,1383
2024-01-07,09:50,3944.47,3948.94,3943.72,3946.46,1384
2024-01-07,09:55,3945.59,3947.80,3943.28,3946.44,1385
2024-01-07,10:00,3946.72,3948.28,3943.46,3945.66,1386
2024-01-07,10:05,3947.86,3950.36,3945.33,3945.86,1387
2024-01-07,10:10,3949.01,3950.61,3945.73,3947.90,1388
2024-01-07,10:15,3950.16,3952.28,3947.83,3950.97,1389
2024-01-07,10:20,3951.32,3955.77,3950.51,3953.29,1390
2024-01-07,10:25,3952.47,3955.63,3950.48,3953.80,1391
2024-01-07,10:30,3953.62,3954.67,3950.66,3953.08,1392
2024-01-07,10:35,3954.77,3957.18,3951.77,3952.86,1393
2024-01-07,10:40,3955.90,3957.93,3952.58,3954.38,1394
2024-01-07,10:45,3957.03,3958.06,3954.54,3957.29,1395
2024-01-07,10:50,3958.13,3962.25,3956.78,3959.94,1396
2024-01-07,10:55,3959.22,3963.10,3957.65,3960.91,1397
2024-01-07,11:00,3960.29,3960.82,3957.79,3960.30,1398
2024-01-07,11:05,3961.33,3963.50,3958.06,3959.65,1399
2024-01-07,11:10,3962.34,3964.67,3959.20,3960.52,1400
2024-01-07,11:15,3963.33,3964.13,3960.55,3963.03,1401
2024-01-07,11:20,3964.29,3967.79,3962.47,3965.79,1402
2024-01-07,11:25,3965.21,3969.55,3964.16,3967.13,1403
2024-01-07,11:30,3966.09,3967.75,3963.68,3966.67,1404
2024-01-07,11:35,3966.94,3968.74,3963.62,3965.64,1405
2024-01-07,11:40,3967.75,3970.23,3965.00,3965.77,1406
2024-01-07,11:45,3968.52,3969.86,3965.36,3967.68,1407
2024-01-07,11:50,3969.24,3971.89,3967.06,3970.32,1408
2024-01-07,11:55,3969.92,3974.42,3969.42,3971.92,1409
2024-01-07,12:00,3970.56,3973.24,3968.38,3971.65,1410
2024-01-07,12:05,3971.15,3972.47,3968.00,3970.33,1411
2024-01-07,12:10,3971.69,3974.17,3968.92,3969.71,1412
2024-01-07,12:15,3972.19,3974.00,3968.86,3970.87,1413
2024-01-07,12:20,3972.63,3974.25,3970.21,3973.19,1414
2024-01-07,12:25,3973.03,3977.36,3971.96,3974.95,1415
2024-01-07,12:30,3973.38,3976.90,3971.57,3974.89,1416
2024-01-07,12:35,3973.67,3974.46,3970.91,3973.39,1417
2024-01-07,12:40,3973.92,3976.24,3970.77,3972.11,1418
2024-01-07,12:45,3974.13,3976.31,3970.86,3972.44,1419
2024-01-07,12:50,3974.28,3974.78,3971.78,3974.28,1420
2024-01-07,12:55,3974.39,3978.25,3972.81,3976.07,1421
2024-01-07,13:00,3974.45,3978.58,3973.11,3976.27,1422
2024-01-07,13:05,3974.46,3975.53,3971.98,3974.74,1423
2024-01-07,13:10,3974.43,3976.45,3971.11,3972.92,1424
2024-01-07,13:15,3974.36,3976.78,3971.38,3972.44,1425
2024-01-07,13:20,3974.25,3975.31,3971.27,3973.69,1426
2024-01-07,13:25,3974.10,3977.23,3972.09,3975.41,1427
2024-01-07,13:30,3973.91,3978.37,3973.12,3975.89,1428
2024-01-07,13:35,3973.69,3975.83,3971.36,3974.51,1429
2024-01-07,13:40,3973.43,3975.02,3970.16,3972.34,1430
2024-01-07,13:45,3973.14,3975.64,3970.63,3971.14,1431
2024-01-07,13:50,3972.82,3974.39,3969.56,3971.75,1432
2024-01-07,13:55,3972.48,3974.66,3970.16,3973.32,1433
2024-01-07,14:00,3972.11,3976.57,3971.34,3974.09,1434
2024-01-07,14:05,3971.72,3974.82,3969.70,3973.02,1435
2024-01-07,14:10,3971.31,3972.39,3968.32,3970.74,1436
2024-01-07,14:15,3970.89,3973.31,3967.92,3968.97,1437
2024-01-07,14:20,3970.46,3972.46,3967.13,3968.95,1438
2024-01-07,14:25,3970.01,3971.11,3967.53,3970.31,1439
2024-01-07,14:30,3969.56,3973.71,3968.24,3971.38,1440
2024-01-07,14:35,3969.10,3972.95,3967.51,3970.78,1441
2024-01-07,14:40,3968.65,3969.16,3966.13,3968.63,1442
2024-01-07,14:45,3968.19,3970.38,3964.93,3966.50,1443
2024-01-07,14:50,3967.74,3970.05,3964.58,3965.93,1444
2024-01-07,14:55,3967.30,3968.07,3964.55,3967.04,1445
2024-01-07,15:00,3966.87,3970.42,3965.08,3968.40,1446
2024-01-07,15:05,3966.46,3970.78,3965.37,3968.37,1447
2024-01-07,15:10,3966.06,3967.64,3963.63,3966.60,1448
2024-01-07,15:15,3965.68,3967.51,3962.36,3964.35,1449
2024-01-07,15:20,3965.32,3967.80,3962.54,3963.35,1450
2024-01-07,15:25,3964.99,3966.30,3961.86,3964.19,1451
2024-01-07,15:30,3964.69,3967.40,3962.52,3965.79,1452
2024-01-07,15:35,3964.42,3968.92,3963.89,3966.42,1453
2024-01-07,15:40,3964.18,3966.80,3961.98,3965.24,1454
2024-01-07,15:45,3963.98,3965.34,3960.81,3963.12,1455
2024-01-07,15:50,3963.81,3966.30,3961.07,3961.83,1456
2024-01-07,15:55,3963.69,3965.48,3960.37,3962.40,1457
2024-01-07,16:00,3963.60,3965.29,3961.19,3964.20,1458
2024-01-07,16:05,3963.57,3967.92,3962.53,3965.49,1459
2024-01-07,16:10,3963.57,3967.05,3961.74,3965.06,1460
2024-01-07,16:15,3963.62,3964.44,3960.83,3963.31,1461
2024-01-07,16:20,3963.72,3966.06,3960.59,3961.89,1462
2024-01-07,16:25,3963.87,3966.04,3960.60,3962.21,1463
2024-01-07,16:30,3964.07,3964.65,3961.57,3964.11,1464
2024-01-07,16:35,3964.33,3968.23,3962.78,3966.03,1465
2024-01-07,16:40,3964.63,3968.74,3963.27,3966.43,1466
2024-01-07,16:45,3964.99,3965.98,3962.50,3965.23,1467
2024-01-07,16:50,3965.40,3967.43,3962.08,3963.86,1468
2024-01-07,16:55,3965.86,3968.27,3962.85,3963.95,1469
2024-01-07,17:00,3966.38,3967.40,3963.42,3965.85,1470
2024-01-07,17:05,3966.95,3970.13,3964.96,3968.29,1471
2024-01-07,17:10,3967.57,3972.01,3966.74,3969.54,1472
2024-01-07,17:15,3968.24,3970.33,3965.91,3969.03,1473
2024-01-07,17:20,3968.97,3970.59,3965.69,3967.85,1474
2024-01-07,17:25,3969.74,3972.24,3967.20,3967.74,1475
2024-01-07,17:30,3970.57,3972.11,3967.32,3969.53,1476
2024-01-07,17:35,3971.44,3973.69,3969.14,3972.32,1477
2024-01-07,17:40,3972.36,3976.84,3971.63,3974.35,1478
2024-01-07,17:45,3973.33,3976.38,3971.29,3974.60,1479
2024-01-07,17:50,3974.34,3975.45,3971.33,3973.73,1480
2024-01-07,17:55,3975.39,3977.82,3972.44,3973.46,1481
2024-01-07,18:00,3976.48,3978.46,3973.16,3975.01,1482
2024-01-07,18:05,3977.61,3978.78,3975.14,3977.95,1483
2024-01-07,18:10,3978.78,3982.96,3977.49,3980.62,1484
2024-01-07,18:15,3979.97,3983.78,3978.35,3981.63,1485
2024-01-07,18:20,3981.20,3981.76,3978.65,3981.15,1486
2024-01-07,18:25,3982.46,3984.67,3979.21,3980.75,1487
2024-01-07,18:30,3983.74,3986.04,3980.56,3981.94,1488
2024-01-07,18:35,3985.04,3985.77,3982.33,3984.81,1489
2024-01-07,18:40,3986.37,3989.96,3984.60,3987.92,1490
2024-01-07,18:45,3987.71,3992.01,3986.59,3989.61,1491
2024-01-07,18:50,3989.06,3990.58,3986.63,3989.57,1492
2024-01-07,18:55,3990.43,3992.28,3987.10,3989.07,1493
2024-01-07,19:00,3991.80,3994.27,3988.99,3989.83,1494
2024-01-07,19:05,3993.18,3994.45,3990.06,3992.40,1495
2024-01-07,19:10,3994.56,3997.32,3992.41,3995.69,1496
2024-01-07,19:15,3995.94,4000.43,3995.37,3997.94,1497
2024-01-07,19:20,3997.31,3999.87,3995.09,3998.34,1498
2024-01-07,19:25,3998.68,4000.06,3995.50,3997.79,1499
2024-01-07,19:30,4000.03,4002.52,3997.32,3998.04,1000
2024-01-07,19:35,4001.37,4003.13,3998.06,4000.11,1001
2024-01-07,19:40,4002.70,4004.45,4000.30,4003.33,1002
2024-01-07,19:45,4004.00,4008.38,4003.01,4005.94,1003
2024-01-07,19:50,4005.29,4008.72,4003.43,4006.75,1004
2024-01-07,19:55,4006.55,4007.40,4003.73,4006.19,1005
2024-01-07,20:00,4007.78,4010.12,4004.66,4005.93,1006
2024-01-07,20:05,4008.98,4011.12,4005.70,4007.33,1007
2024-01-07,20:10,4010.15,4010.79,4007.65,4010.22,1008
2024-01-07,20:15,4011.28,4015.22,4009.76,4013.00,1009
2024-01-07,20:20,4012.37,4016.45,4010.98,4014.16,1010
2024-01-07,20:25,4013.43,4014.35,4010.94,4013.64,1011
2024-01-07,20:30,4014.45,4016.51,4011.13,4012.89,1012
2024-01-07,20:35,4015.42,4017.81,4012.39,4013.52,1013
2024-01-07,20:40,4016.35,4017.34,4013.42,4015.85,1014
2024-01-07,20:45,4017.23,4020.46,4015.27,4018.59,1015
2024-01-07,20:50,4018.06,4022.49,4017.20,4020.03,1016
2024-01-07,20:55,4018.84,4020.86,4016.49,4019.60,1017
2024-01-07,21:00,4019.58,4021.22,4016.29,4018.43,1018
2024-01-07,21:05,4020.26,4022.76,4017.68,4018.26,1019
2024-01-07,21:10,4020.89,4022.41,4017.66,4019.88,1020
2024-01-07,21:15,4021.47,4023.78,4019.19,4022.38,1021
2024-01-07,21:20,4022.00,4026.48,4021.30,4023.99,1022
2024-01-07,21:25,4022.48,4025.47,4020.41,4023.72,1023
2024-01-07,21:30,4022.90,4024.04,4019.86,4022.26,1024
2024-01-07,21:35,4023.27,4025.71,4020.35,4021.33,1025
2024-01-07,21:40,4023.59,4025.55,4020.26,4022.14,1026
2024-01-07,21:45,4023.86,4025.10,4021.39,4024.23,1027
2024-01-07,21:50,4024.08,4028.28,4022.83,4025.93,1028
2024-01-07,21:55,4024.25,4028.01,4022.59,4025.88,1029
2024-01-07,22:00,4024.37,4024.95,4021.78,4024.28,1030
2024-01-07,22:05,4024.44,4026.67,4021.20,4022.71,1031
2024-01-07,22:10,4024.47,4026.75,4021.27,4022.69,1032
2024-01-07,22:15,4024.45,4025.14,4021.76,4024.25,1033
2024-01-07,22:20,4024.39,4028.03,4022.65,4025.96,1034
2024-01-07,22:25,4024.29,4028.57,4023.14,4026.18,1035
2024-01-07,22:30,4024.15,4025.60,4021.71,4024.62,1036
2024-01-07,22:35,4023.98,4025.86,4020.65,4022.60,1037
2024-01-07,22:40,4023.77,4026.23,4020.92,4021.80,1038
2024-01-07,22:45,4023.53,4024.77,4020.43,4022.78,1039
2024-01-07,22:50,4023.25,4026.08,4021.13,4024.42,1040
2024-01-07,22:55,4022.96,4027.45,4022.36,4024.96,1041
2024-01-07,23:00,4022.64,4025.13,4020.40,4023.63,1042
2024-01-07,23:05,4022.29,4023.71,4019.10,4021.37,1043
2024-01-07,23:10,4021.93,4024.42,4019.26,4019.94,1044
2024-01-07,23:15,4021.55,4023.29,4018.25,4020.32,1045
2024-01-07,23:20,4021.16,4022.99,4018.78,4021.83,1046
2024-01-07,23:25,4020.77,4025.16,4019.80,4022.71,1047
2024-01-07,23:30,4020.36,4023.74,4018.47,4021.80,1048
2024-01-07,23:35,4019.95,4020.84,4017.10,4019.56,1049
2024-01-07,23:40,4019.54,4021.90,4016.44,4017.68,1050
2024-01-07,23:45,4019.13,4021.25,4015.84,4017.51,1051
2024-01-07,23:50,4018.72,4019.44,4016.23,4018.83,1052
2024-01-07,23:55,4018.33,4022.31,4016.84,4020.07,1053
2024-01-08,00:00,4017.94,4021.99,4016.52,4019.72,1054
2024-01-08,00:05,4017.57,4018.43,4015.08,4017.75,1055
2024-01-08,00:10,4017.22,4019.30,4013.91,4015.64,1056
2024-01-08,00:15,4016.89,4019.27,4013.83,4015.00,1057
2024-01-08,00:20,4016.58,4017.53,4013.67,4016.12,1058
2024-01-08,00:25,4016.29,4019.57,4014.35,4017.68,1059
2024-01-08,00:30,4016.03,4020.45,4015.13,4017.99,1060
2024-01-08,00:35,4015.80,4017.75,4013.44,4016.53,1061
2024-01-08,00:40,4015.61,4017.28,4012.31,4014.43,1062
2024-01-08,00:45,4015.44,4017.94,4012.83,4013.45,1063
2024-01-08,00:50,4015.32,4016.80,4012.09,4014.34,1064
2024-01-08,00:55,4015.23,4017.60,4012.96,4016.17,1065
2024-01-08,01:00,4015.19,4019.67,4014.52,4017.18,1066
2024-01-08,01:05,4015.18,4018.12,4013.09,4016.40,1067
2024-01-08,01:10,4015.22,4016.40,4012.16,4014.54,1068
2024-01-08,01:15,4015.30,4017.75,4012.41,4013.36,1069
2024-01-08,01:20,4015.44,4017.36,4012.11,4014.01,1070
2024-01-08,01:25,4015.61,4016.92,4013.15,4016.02,1071
2024-01-08,01:30,4015.84,4020.07,4014.62,4017.70,1072
2024-01-08,01:35,4016.11,4019.84,4014.43,4017.72,1073
2024-01-08,01:40,4016.44,4017.06,4013.82,4016.31,1074
2024-01-08,01:45,4016.81,4019.05,4013.59,4015.06,1075
2024-01-08,01:50,4017.23,4019.49,4014.02,4015.47,1076
2024-01-08,01:55,4017.70,4018.36,4015.05,4017.54,1077
2024-01-08,02:00,4018.22,4021.91,4016.51,4019.82,1078
2024-01-08,02:05,4018.79,4023.05,4017.61,4020.67,1079
2024-01-08,02:10,4019.41,4020.79,4016.96,4019.85,1080
2024-01-08,02:15,4020.08,4021.99,4016.75,4018.68,1081
2024-01-08,02:20,4020.79,4023.25,4017.92,4018.84,1082
2024-01-08,02:25,4021.55,4022.76,4018.47,4020.84,1083
2024-01-08,02:30,4022.36,4025.24,4020.25,4023.55,1084
2024-01-08,02:35,4023.20,4027.70,4022.57,4025.20,1085
2024-01-08,02:40,4024.09,4026.52,4021.84,4025.06,1086
2024-01-08,02:45,4025.02,4026.47,4021.81,4024.07,1087
2024-01-08,02:50,4025.99,4028.48,4023.34,4023.99,1088
2024-01-08,02:55,4026.99,4028.69,4023.69,4025.78,1089
2024-01-08,03:00,4028.02,4029.91,4025.65,4028.72,1090
2024-01-08,03:05,4029.09,4033.50,4028.16,4031.04,1091
2024-01-08,03:10,4030.19,4033.52,4028.28,4031.61,1092
2024-01-08,03:15,4031.31,4032.23,4028.43,4030.89,1093
2024-01-08,03:20,4032.46,4034.83,4029.38,4030.59,1094
2024-01-08,03:25,4033.63,4035.73,4030.33,4032.02,1095
2024-01-08,03:30,4034.81,4035.60,4032.32,4034.96,1096
2024-01-08,03:35,4036.02,4040.03,4034.56,4037.77,1097
2024-01-08,03:40,4037.23,4041.24,4035.77,4038.99,1098
2024-01-08,03:45,4038.46,4039.24,4035.96,4038.60,1099
2024-01-08,03:50,4039.69,4041.79,4036.39,4038.09,1100
2024-01-08,03:55,4040.93,4043.30,4037.85,4039.05,1101
2024-01-08,04:00,4042.16,4043.09,4039.29,4041.74,1102
2024-01-08,04:05,4043.40,4046.73,4041.49,4044.82,1103
2024-01-08,04:10,4044.63,4049.03,4043.70,4046.58,1104
2024-01-08,04:15,4045.85,4047.74,4043.47,4046.54,1105
2024-01-08,04:20,4047.06,4048.76,4043.76,4045.85,1106
2024-01-08,04:25,4048.25,4050.75,4045.61,4046.26,1107
2024-01-08,04:30,4049.43,4050.88,4046.22,4048.48,1108
2024-01-08,04:35,4050.59,4053.02,4048.34,4051.56,1109
2024-01-08,04:40,4051.72,4056.21,4051.09,4053.72,1110
2024-01-08,04:45,4052.83,4055.71,4050.72,4054.02,1111
2024-01-08,04:50,4053.91,4055.12,4050.83,4053.20,1112
2024-01-08,04:55,4054.96,4057.41,4052.09,4053.00,1113
2024-01-08,05:00,4055.97,4057.87,4052.64,4054.57,1114
2024-01-08,05:05,4056.95,4058.33,4054.50,4057.39,1115
2024-01-08,05:10,4057.89,4062.14,4056.70,4059.76,1116
2024-01-08,05:15,4058.78,4062.47,4057.07,4060.37,1117
2024-01-08,05:20,4059.64,4060.30,4056.98,4059.48,1118
2024-01-08,05:25,4060.45,4062.71,4057.24,4058.68,1119
2024-01-08,05:30,4061.21,4063.46,4057.99,4059.46,1120
2024-01-08,05:35,4061.93,4062.55,4059.31,4061.80,1121
2024-01-08,05:40,4062.59,4066.32,4060.91,4064.20,1122
2024-01-08,05:45,4063.21,4067.44,4061.99,4065.07,1123
2024-01-08,05:50,4063.77,4065.08,4061.31,4064.17,1124
2024-01-08,05:55,4064.28,4066.21,4060.95,4062.85,1125
2024-01-08,06:00,4064.73,4067.18,4061.83,4062.78,1126
2024-01-08,06:05,4065.13,4066.31,4062.07,4064.45,1127
2024-01-08,06:10,4065.48,4068.41,4063.39,4066.69,1128
2024-01-08,06:15,4065.77,4070.25,4065.10,4067.76,1129
2024-01-08,06:20,4066.00,4068.37,4063.73,4066.94,1130
2024-01-08,06:25,4066.18,4067.66,4062.96,4065.20,1131
2024-01-08,06:30,4066.30,4068.80,4063.69,4064.31,1132
2024-01-08,06:35,4066.37,4068.05,4063.08,4065.20,1133
2024-01-08,06:40,4066.39,4068.34,4064.03,4067.12,1134
2024-01-08,06:45,4066.35,4070.77,4065.46,4068.31,1135
2024-01-08,06:50,4066.26,4069.54,4064.32,4067.65,1136
2024-01-08,06:55,4066.12,4067.08,4063.22,4065.66,1137
2024-01-08,07:00,4065.93,4068.31,4062.88,4064.04,1138
2024-01-08,07:05,4065.69,4067.77,4062.38,4064.11,1139
2024-01-08,07:10,4065.40,4066.26,4062.91,4065.58,1140
2024-01-08,07:15,4065.07,4069.12,4063.65,4066.84,1141
2024-01-08,07:20,4064.70,4068.67,4063.21,4066.44,1142
